X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
-8881672.66108594,5424268.3968473,870,00011770,1994,Sandalwood Pky E at Glover Gate,,43.733341,-79.785423,,,0,,,1
-8881307.53315613,5424556.95866414,871,00011780,1995,Sandalwood Pky E at Heart Lake Rd,,43.735214,-79.782143,,,0,,,1
-8880330.81594391,5425450.89510888,872,00011790,1996,Great Lakes Dr at Sandalwood Pky E,,43.741016,-79.773369,,,0,,,1
-8879853.47796739,5424752.16283255,873,00011810,1998,Great Lakes Dr s/of Sailwind Rd (St. Isac E.S.),,43.736481,-79.769081,,,0,,,1
-8879650.54253567,5424481.7745771,874,00011815,3588,Great Lakes Dr s/of Serenity Ln,,43.734726,-79.767258,,,0,,,1
-8879326.93677594,5424180.89029548,875,00011825,3624,Great Lakes Dr s/of Guru Nanak St,,43.732773,-79.764351,,,0,,,1
-8879209.71735213,5423940.55966942,876,00011830,2000,Trinity Common Terminal Route 33/23 EB/21 Stop,,43.731213,-79.763298,,,0,place_SPTE,,1
-8879536.66269659,5424394.26600145,877,00011840,2001,Great Lakes Dr at Beachsurf Rd,,43.734158,-79.766235,,,0,,,1
-8879863.71936054,5424806.2414346,878,00011850,2002,Great Lakes Dr at Sailwind Rd,,43.736832,-79.769173,,,0,,,1
-8879999.52913931,5424950.76073574,879,00011860,2003,Great Lakes Dr at Harold M. Brathwaite S.S.,,43.737770,-79.770393,,,0,,,1
-8880308.66336524,5425477.39713218,880,00011870,2004,Great Lakes Dr at Sandalwood Pky E,,43.741188,-79.773170,,,0,,,1
-8880097.26765223,5425788.33934843,881,00011875,2005,Sandalwood Pky at Rec Centre Entrance,,43.743206,-79.771271,,,0,,,1
-8879867.94950119,5426027.02311559,882,00011880,2006,Sandalwood Pky E at Dixie Rd,,43.744755,-79.769211,,,0,,,1
-8879628.38995701,5426333.20688101,883,00011890,2007,Sandalwood Pky E e/of Springtown Trail,,43.746742,-79.767059,,,0,,,1
-8878836.01782154,5427191.5618058,884,00011910,2009,Sandalwood Pky E at Pinecone Way,,43.752312,-79.759941,,,0,,,1
-8878567.62652924,5427415.48691929,885,00011920,2010,Sandalwood Pky E at Bramalea Rd,,43.753765,-79.757530,,,0,,,1
-8878166.76504289,5428065.7173581,886,00011940,2012,Sandalwood Pky E e/of Sunny Meadow Blvd,,43.757984,-79.753929,,,0,,,1
-8878093.73945693,5428239.10960965,887,00011950,2013,Sandalwood Pky E opp Black Cherry Lane,,43.759109,-79.753273,,,0,,,1
-8877988.43121864,5428541.35936445,888,00011960,2014,Sandalwood Pky E at Cobblestone Crt,,43.761070,-79.752327,,,0,,,1
-8877759.1130676,5428963.53916902,889,00011970,2015,Sandalwood Pky E at Lakespring Gate,,43.763809,-79.750267,,,0,,,1
-8877584.11882808,5429137.10244619,890,00011975,2016,Sandalwood Pky E at Torbram Rd,,43.764935,-79.748695,,,0,,,1
-8877611.39210332,5429249.93574275,891,00011980,2017,Torbram Rd n/of Sandalwood Pky E,,43.765667,-79.748940,,,0,,,1
-8877886.46256507,5429524.47170223,892,00011982,3623,Torbram Rd at Brucewood Rd,,43.767448,-79.751411,,,0,,,1
-8878228.76999927,5429869.15615945,893,00011986,3655,Torbram Rd s/of Father Tobin Rd,,43.769684,-79.754486,,,0,,,1
-8880174.52337884,5418269.95705892,894,00012040,2018,English St w/of Main St N,,43.694393,-79.771965,,,0,,,0
-8880293.412595,5418119.07605466,895,00012050,2019,English St at Murray St,,43.693413,-79.773033,,,0,,,0
-8880619.57870303,5417703.85810166,896,00012060,2020,English St e/of Talbot St,,43.690716,-79.775963,,,0,,,1
-8880646.74065878,5417501.87525133,897,00012070,2021,English St at Vodden St W,,43.689404,-79.776207,,,0,,,1
-8880916.80174345,5417502.95289202,898,00012080,2022,Vodden St W at Talbot St,,43.689411,-79.778633,,,0,,,1
-8881321.89337045,5417561.76147406,899,00012090,2023,Vodden St W at Roseland Gate,,43.689793,-79.782272,,,0,,,1
-8881567.35284765,5417652.13036546,900,00012100,2024,Vodden St W at Williams Pky W,,43.690380,-79.784477,,,0,,,1
-8881681.23268672,5417743.11595202,901,00012110,2025,Royal Orchard Dr n/of Williams Pky W,,43.690971,-79.785500,,,0,,,1
-8881762.71855399,5417934.01925074,902,00012120,2026,Royal Orchard Dr at Trailridge Dr,,43.692211,-79.786232,,,0,,,1
-8881831.51399929,5418178.35044085,903,00012130,2027,Royal Orchard Dr opp Dunhill Rd,,43.693798,-79.786850,,,0,,,1
-8881931.70154101,5418297.51620254,904,00012140,2028,Royal Orchard Dr at Suncrest Dr,,43.694572,-79.787750,,,0,,,1
-8882217.1247154,5418592.97386598,905,00012150,2030,Royal Orchard Dr at Richwood Cres (S),,43.696491,-79.790314,,,0,,,1
-8882417.49979883,5418664.10682613,906,00012160,2031,Royal Orchard Dr at Richwood Cres (N),,43.696953,-79.792114,,,0,,,1
-8882693.572136,5418818.5380612,907,00012170,2032,Royal Orchard Dr at Bovaird Dr,,43.697956,-79.794594,,,0,,,1
-8882859.2155383,5418970.66228198,908,00012180,2033,Van Kirk Dr at Canam Cres (S),,43.698944,-79.796082,,,0,,,1
-8883050.2397845,5419145.11551141,909,00012190,2034,Van Kirk Dr at Canam Cres (N),,43.700077,-79.797798,,,0,,,1
-8883279.55793553,5419707.91517132,910,00012200,2035,Van Kirk Dr n/of Railway Tracks (northbound),,43.703732,-79.799858,,,0,,,1
-8883469.8029453,5420013.27336704,911,00012210,2036,Van Kirk Dr at 95 Van Kirk Dr,,43.705715,-79.801567,,,0,,,1
-8883756.00535613,5420305.86003531,912,00012220,2037,Van Kirk Dr at 111 Van Kirk Dr,,43.707615,-79.804138,,,0,,,0
-8884002.35538925,5420540.24404623,913,00012230,2038,Van Kirk Dr opp Regan Rd (N),,43.709137,-79.806351,,,0,,,1
-8884229.113192,5420607.23399973,914,00012240,2039,Van Kirk Dr s/of Sandalwood Pky W,,43.709572,-79.808388,,,0,,,1
-8884528.89658071,5420626.63807707,915,00012250,2040,Van Kirk Dr n/of Sandalwood Pky W,,43.709698,-79.811081,,,0,,,1
-8884866.86255476,5420794.03843823,916,00012260,2041,Van Kirk Dr at Van Scott Dr,,43.710785,-79.814117,,,0,,,1
-8885274.62584953,5421210.0114507,917,00012270,2042,Van Kirk Dr at Viceroy Cres (S),,43.713486,-79.817780,,,0,,,1
-8885406.20548765,5421501.40393463,918,00012280,2043,Van Kirk Dr at Van Scott Dr (N),,43.715378,-79.818962,,,0,,,1
-8885679.71747652,5421946.21104794,919,00012290,2044,Van Kirk Dr at Wanless Dr,,43.718266,-79.821419,,,0,,,1
-8885328.05920511,5422459.73733461,920,00012295,3608,Wanless Dr at 225 Wanless Dr,,43.721600,-79.818260,,,0,,,1
-8885095.40146935,5422775.81511101,921,00012300,2045,Wanless Dr opp Tournament Dr,,43.723652,-79.816170,,,0,,,1
-8882642.58780922,5422956.8099405,922,00012330,2046,Conestoga Dr n/of Sutter Ave,,43.724827,-79.794136,,,0,,,1
-8882379.31721349,5422723.44280131,923,00012340,2047,Conestoga Dr s/of Cranmore Crt,,43.723312,-79.791771,,,0,,,1
-8882104.13543225,5422332.81636168,924,00012345,2048,Conestoga Dr at Ruth Ave,,43.720776,-79.789299,,,0,,,0
-8882142.31801759,5422374.40435228,925,00012350,2049,Conestoga Dr n/of Ruth Ave,,43.721046,-79.789642,,,0,,,0
-8881982.68586779,5421871.51029458,926,00012360,2050,Conestoga Dr at Ebby Ave,,43.717781,-79.788208,,,0,,,0
-8882068.5131952,5422112.4031404,927,00012365,2051,Conestoga Dr opp Jay St,,43.719345,-79.788979,,,0,,,0
-8881963.20495691,5421758.7672097,928,00012370,2052,Conestoga Dr s/of Ebby Ave (at Heart Lake S.S.),,43.717049,-79.788033,,,0,,,1
-8881608.9863372,5421446.7286395,929,00012380,2053,Conestoga Dr n/of Wexford Rd,,43.715023,-79.784851,,,0,,,1
-8881118.95793873,5421163.50039401,930,00012385,2054,Conestoga Dr at Bovaird Dr W,,43.713184,-79.780449,,,0,,,0
-8881626.01821929,5421435.02354799,931,00012390,2055,Conestoga Dr at Wexford Dr,,43.714947,-79.785004,,,0,,,0
-8884897.47541472,5423030.2871525,932,00012400,2057,Wanless Dr w/of Hurontario St,,43.725304,-79.814392,,,0,,,1
-8884601.03161074,5422816.94298611,933,00012410,2058,Hurontario St at 10866 Hurontario St,,43.723919,-79.811729,,,0,,,1
-8884214.6416582,5422425.54243467,934,00012420,2059,Hurontario St opp Petworth Dr,,43.721378,-79.808258,,,0,,,1
-8883684.64956253,5421952.52598471,935,00012425,2060,Sandalwood - Zum Main Station Stop NB,,43.718307,-79.803497,,,0,,,1
-8884278.31640693,5422339.74768044,936,00012430,3874,Sandalwood Loop - Route 502 Stop,,43.720821,-79.808830,,,0,place_SWLP,,1
-8882819.2518411,5423163.68752751,937,00012470,2061,Sandalwood Pky E e/of Conestoga Dr,,43.726170,-79.795723,,,0,,,1
-8883083.41299276,5423459.14695612,938,00012485,3752,Heart Lake Terminal Route 201 Stop,,43.728088,-79.798096,,,0,place_HTLK,,1
-8883085.97334105,5423459.76314833,939,00012495,2760,Heart Lake Terminal Route 7 NB - Departure,,43.728092,-79.798119,,,0,place_HTLK,,1
-8884199.39088796,5422473.13807319,940,00012560,2066,Hurontario St s/of Petworth Rd,,43.721687,-79.808121,,,0,,,1
-8884536.57762557,5422807.54671384,941,00012565,2067,Hurontario St opp 10866 Hurontario St,,43.723858,-79.811150,,,0,,,0
-8884792.16717643,5423076.65357688,942,00012568,2068,Hurontario St s/of Conservation Dr,,43.725605,-79.813446,,,0,,,0
-8884935.65800007,5423039.68365158,943,00012570,2069,Wanless Dr w/of Hurontario St,,43.725365,-79.814735,,,0,,,1
-8885074.13944661,5422859.76546283,944,00012580,2070,Wanless Dr e/of Tournament Dr,,43.724197,-79.815979,,,0,,,1
-8885658.45545379,5421901.54454542,945,00012590,2072,Van Kirk Dr s/of Wanless Dr,,43.717976,-79.821228,,,0,,,1
-8885447.83897721,5421553.61529344,946,00012600,2073,Van Kirk Dr at Van Scott Dr,,43.715717,-79.819336,,,0,,,1
-8885303.45759764,5421224.64246071,947,00012610,2074,Van Kirk Dr opp Viceroy Cres (S),,43.713581,-79.818039,,,0,,,1
-8884962.93127531,5420868.11445204,948,00012615,2075,Van Kirk Dr s/of Mossgrove Cres,,43.711266,-79.814980,,,0,,,1
-8884710.68130917,5420648.96821655,949,00012630,2078,Van Kirk Dr at Cedar Valley Blvd,,43.709843,-79.812714,,,0,,,0
-8884203.62102861,5420584.90396121,950,00012640,2079,Van Kirk Dr s/of Sandalwood Pkwy,,43.709427,-79.808159,,,0,,,1
-8883735.63388932,5420252.42377789,951,00012650,2080,Van Kirk Dr s/of Regan Rd (N) (opp 111 Van Kirk Dr,,43.707268,-79.803955,,,0,,,1
-8883522.45706445,5420034.98605911,952,00012660,2081,Van Kirk Dr s/of Regan Rd (N) (opp 105 Van Kirk Dr,,43.705856,-79.802040,,,0,,,0
-8883315.29149208,5419755.95875641,953,00012675,2082,Van Kirk Dr n/of Railway Tracks (southbound),,43.704044,-79.800179,,,0,,,1
-8883125.04648231,5419189.76867724,954,00012678,2083,Van Kirk Dr at Regan Rd,,43.700367,-79.798470,,,0,,,1
-8882832.83281898,5418904.9159802,955,00012690,2084,Van Kirk Dr n/of Bovaird Dr,,43.698517,-79.795845,,,0,,,1
-8882490.52538479,5418665.80047472,956,00012710,2086,Royal Orchard Dr at Springview Dr (N),,43.696964,-79.792770,,,0,,,1
-8882251.07716009,5418591.89609807,957,00012715,2087,Royal Orchard Dr opp Richwood Cres (S),,43.696484,-79.790619,,,0,,,1
-8881952.07300782,5418291.6656512,958,00012720,2088,Royal Orchard Dr at Red Maple Dr,,43.694534,-79.787933,,,0,,,1
-8881774.6297395,5417885.36932566,959,00012730,2089,Royal Orchard Dr at Springview Dr (S),,43.691895,-79.786339,,,0,,,1
-8881647.16892255,5417692.00380318,960,00012740,2090,Royal Orchard Dr at Williams Pky W,,43.690639,-79.785194,,,0,,,1
-8881559.78312227,5417622.72573983,961,00012750,2091,Vodden St W s/of Williams Pky W,,43.690189,-79.784409,,,0,,,1
-8881246.3074362,5417528.20050963,962,00012760,2092,Vodden St W at Brookview Rd,,43.689575,-79.781593,,,0,,,1
-8880927.82237303,5417484.17117247,963,00012770,2093,Vodden St W opp Talbot St,,43.689289,-79.778732,,,0,,,1
-8880650.08024351,5417466.62107563,964,00012780,2094,Vodden St W at Pleasantview Ave,,43.689175,-79.776237,,,0,,,1
-8880622.91828775,5417666.29388346,965,00012790,2096,English St opp Talbot St,,43.690472,-79.775993,,,0,,,0
-8880418.31306367,5417936.94441263,966,00012795,2097,English St n/of Alison Crt ( 41 English St ),,43.692230,-79.774155,,,0,,,1
-8880252.66966137,5418146.63474792,967,00012800,2098,English St opp Murray St,,43.693592,-79.772667,,,0,,,1
-8880148.25197901,5418278.27098184,968,00012810,2099,English St at Main St,,43.694447,-79.771729,,,0,,,1
-8879347.30824275,5417472.47110421,969,00012840,2100,Main St N at Market St,,43.689213,-79.764534,,,0,,,1
-8879985.16892499,5417975.74138435,970,00012920,2102,Vodden St W w/of Main St N,,43.692482,-79.770264,,,0,,,1
-8880239.86791993,5417657.98051157,971,00012930,2103,Vodden St W at Rosebud Ave,,43.690418,-79.772552,,,0,,,0
-8880577.05465755,5417502.95289202,972,00012940,2104,Vodden St W at English St,,43.689411,-79.775581,,,0,,,1
-8881665.870597,5417639.8142805,973,00012970,2105,Williams Pky W w/of Royal Orchard Dr,,43.690300,-79.785362,,,0,,,1
-8881869.69658463,5417396.72891561,974,00012980,2106,Williams Pky W at McLaughlin Rd N,,43.688721,-79.787193,,,0,,,1
-8882047.25117245,5417115.93402778,975,00012990,2107,Williams Pky W w/of McLaughlin Rd N,,43.686897,-79.788788,,,0,,,1
-8882291.82009373,5416776.03585046,976,00013000,2108,Williams Pky W at Fletchers Creek Blvd,,43.684689,-79.790985,,,0,,,1
-8882691.01178771,5417014.94848032,977,00013010,2109,Fletchers Creek Blvd n/of Porchlight Rd,,43.686241,-79.794571,,,0,,,1
-8883023.96838467,5417163.50229785,978,00013020,2110,Fletchers Creek Blvd opp Binder Twine Trail,,43.687206,-79.797562,,,0,,,1
-8883386.53596619,5417450.14864666,979,00013030,2111,Fletchers Creek Blvd at Dwellers Rd,,43.689068,-79.800819,,,0,,,1
-8883579.34132424,5417751.42940057,980,00013033,3766,Fletchers Creek s/of Bovaird Dr,,43.691025,-79.802551,,,0,,,1
-8883836.71198695,5418014.53851908,981,00013040,2112,Edenbrook Hill Dr at Queen Anne Dr,,43.692734,-79.804863,,,0,,,1
-8885225.31131511,5418799.13778412,982,00013070,2113,Edenbrook Hill Dr opp Peachleaf Cres,,43.697830,-79.817337,,,0,,,1
-8885478.45183717,5419001.1490164,983,00013080,2114,Edenbrook Hill Dr at Sandalwood Pky W,,43.699142,-79.819611,,,0,,,1
-8885678.04768417,5419166.21025594,984,00013090,2115,Edenbrook Hill Dr n/of River Rock Cres (S),,43.700214,-79.821404,,,0,,,1
-8885932.7466791,5419529.29377866,985,00013100,2116,Edenbrook Hill Dr at Belinda Dr,,43.702572,-79.823692,,,0,,,0
-8886225.73957887,5419747.18154431,986,00013110,2117,Edenbrook Hill Dr s/of Earlsbridge Blvd,,43.703987,-79.826324,,,0,,,0
-8886650.42343625,5420091.96286981,987,00013120,2119,Edenbrook Hill Dr opp Ridgemore Cres (S),,43.706226,-79.830139,,,0,,,0
-8886887.42263214,5420334.0412409,988,00013130,2120,Edenbrook Hill Dr at Wanless Dr,,43.707798,-79.832268,,,0,,,0
-8886801.59530474,5420579.66795999,989,00013140,2121,Wanless Dr e/of Edenbrook Hill Dr,,43.709393,-79.831497,,,0,,,1
-8886373.57186264,5421108.9811094,990,00013150,2122,Wanless Dr w/of Queen Mary Dr,,43.712830,-79.827652,,,0,,,1
-8885958.2388425,5421615.99208279,991,00013160,2123,Wanless Dr e/of McLaughlin Rd N,,43.716122,-79.823921,,,0,,,1
-8885713.66992122,5421922.02950077,992,00013170,2124,Wanless Dr w/of Van Kirk Dr,,43.718109,-79.821724,,,0,,,1
-8883825.69135737,5424470.52782987,993,00013230,2128,Conservation Dr opp Axminster Rd - 201 School Only,,43.734653,-79.804764,,,0,,,0
-8883646.46697719,5424561.11845733,994,00013240,2129,Kennedy Dr N s/of Conservation Dr,,43.735241,-79.803154,,,0,,,1
-8883498.63469341,5424414.7564914,995,00013250,2130,Kennedy Rd N opp McFadden Dr,,43.734291,-79.801826,,,0,,,1
-8883109.68439258,5424018.05020669,996,00013260,2131,Kennedy Rd N s/of Somerset Dr,,43.731716,-79.798332,,,0,,,1
-8883113.91453324,5424083.83294292,997,00013383,4086,Kennedy Rd at Richvale Dr - School Only,,43.732143,-79.798370,,,0,,,1
-8883430.72980403,5424400.73667758,998,00013385,2137,Kennedy Rd N at McFadden Dr - 201 School Only,,43.734200,-79.801216,,,0,,,0
-8883846.06282418,5424471.76034945,999,00013400,2139,Conservation Dr at Axminister Rd - 201 School Only,,43.734661,-79.804947,,,0,,,0
-8884028.62678908,5424237.27646441,1000,00013410,2140,Conservation Dr at Carnforth Dr - 201 School Only,,43.733139,-79.806587,,,0,,,0
-8885685.61740954,5422021.3744781,1001,00013470,2144,Wanless Dr e/of Van Kirk Dr,,43.718754,-79.821472,,,0,,,1
-8885937.86737567,5421459.0498045,1002,00013480,2145,McLaughlin Rd s/of Wanless Dr,,43.715103,-79.823738,,,0,,,1
-8884031.18713737,5418185.43260075,1003,00013610,2153,Edenbrook Hill Dr opp Queen Mary Dr,,43.693844,-79.806610,,,0,,,0
-8883696.56074804,5417847.65041459,1004,00013620,2154,Edenbrook Hill Dr n/of Bovaird Dr,,43.691650,-79.803604,,,0,,,1
-8883565.76034636,5417703.85810166,1005,00013630,2155,Fletchers Creek Blvd s/of Bovaird Dr W,,43.690716,-79.802429,,,0,,,1
-8883022.18727282,5417142.41212846,1006,00013650,2156,Fletchers Creek Blvd at Binder Twine Trail,,43.687069,-79.797546,,,0,,,1
-8882627.33703898,5416967.9967345,1007,00013660,2157,Fletchers Creek Blvd opp Porchlight Rd,,43.685936,-79.793999,,,0,,,1
-8884295.34828902,5424409.51831671,1008,00013675,4087,Carnforth Dr at Ramsgate Crt - 201 School Only,,43.734257,-79.808983,,,0,,,1
-8884401.54708324,5424494.71605662,1009,00013676,4090,Carforth Dr at Lennox Crt - 201 School Only,,43.734810,-79.809937,,,0,,,1
-8881813.70288077,5417409.04467634,1010,00013680,2158,Williams Pky W e/of McLaughlin Rd N,,43.688801,-79.786690,,,0,,,1
-8880273.93168412,5417598.70946587,1011,00013730,2159,Vodden St W at Mill St N,,43.690033,-79.772858,,,0,,,1
-8879918.93382798,5418002.22195071,1012,00013740,2160,Vodden St W at Main St N,,43.692654,-79.769669,,,0,,,1
-8877595.25077716,5413000.28215162,1013,00013860,2163,McLaughlin Rd S at Charolais Blvd,,43.660156,-79.748795,,,0,,,1
-8878050.43617501,5413462.22238183,1014,00013870,2164,McLaughlin Rd S at 8351 McLaughlin Rd S,,43.663158,-79.752884,,,0,,,1
-8878222.87006625,5413645.95852772,1015,00013880,2165,McLaughlin Rd S n/of Elgin St,,43.664352,-79.754433,,,0,,,1
-8878413.89431245,5413830.92942785,1016,00013895,2166,McLaughlin Rd S n/of Curtis Dr,,43.665554,-79.756149,,,0,,,1
-8878845.36865877,5414269.51916013,1017,00013900,2167,McLaughlin Rd S at Harold St,,43.668404,-79.760025,,,0,,,1
-8879323.48587172,5414754.91607345,1018,00013910,2168,McLaughlin Rd S at John Knox Christian School,,43.671558,-79.764320,,,0,,,1
-8879484.00857744,5414921.13267387,1019,00013920,2169,McLaughlin Rd S at Corona Gate,,43.672638,-79.765762,,,0,,,0
-8879937.52418294,5414725.6745735,1020,00013930,2170,Flower City Community Campus Route 1/1A/3A/57 Stop,,43.671368,-79.769836,,,0,,,1
-8879797.48426352,5415237.56809931,1021,00013935,2171,McLaughlin Rd S n/of Bufford Dr,,43.674694,-79.768578,,,0,,,1
-8879965.57669462,5415413.64386709,1022,00013940,2172,McLaughlin Rd S at Queen St W,,43.675838,-79.770088,,,0,,,1
-8880246.76972836,5415699.62023062,1023,00013950,2173,McLaughlin Rd n/of Dusty Lane,,43.677696,-79.772614,,,0,,,0
-8880388.59075963,5415844.15094324,1024,00013960,2174,McLaughlin Rd N at Denison Ave,,43.678635,-79.773888,,,0,,,1
-8880714.64554816,5416172.31640133,1025,00013970,2175,McLaughlin Rd N opp Campbell Dr,,43.680767,-79.776817,,,0,,,1
-8880944.85425512,5416408.44266431,1026,00013980,2176,McLaughlin Rd N at Flowertown Ave,,43.682301,-79.778885,,,0,,,1
-8881268.46001486,5416740.16870191,1027,00013990,2177,McLaughlin Rd N at 9381 McLaughlin Rd N,,43.684456,-79.781792,,,0,,,1
-8881412.84139442,5416888.71809902,1028,00013995,2178,McLaughlin Rd N opp 9500 McLaughlin Rd N,,43.685421,-79.783089,,,0,,,1
-8881555.44166213,5417034.96077241,1029,00014000,2179,McLaughlin Rd N at Brookview Rd,,43.686371,-79.784370,,,0,,,1
-8881836.63469587,5417323.912316,1030,00014010,2180,McLaughlin Rd N at Williams Pky W,,43.688248,-79.786896,,,0,,,1
-8882128.73703972,5417623.95734532,1031,00014030,2182,McLaughlin Rd N btwn Williams Pky and Red Maple Dr,,43.690197,-79.789520,,,0,,,1
-8882300.28037502,5417801.92606369,1032,00014040,2183,McLaughlin Rd N at Red Maple Dr,,43.691353,-79.791061,,,0,,,1
-8882831.16302662,5418341.70338104,1033,00014050,2184,McLaughlin Rd N opp Homestead Townhouses,,43.694859,-79.795830,,,0,,,1
-8882972.09350196,5418487.81510421,1034,00014060,2185,McLaughlin Rd N at Bovaird Dr W,,43.695808,-79.797096,,,0,,,1
-8883271.09765423,5418801.44733877,1035,00014070,2186,McLaughlin Rd N opp Marycroft Crt,,43.697845,-79.799782,,,0,,,1
-8883772.14668229,5419306.63781298,1036,00014080,2187,McLaughlin Rd N at Lowry Dr,,43.701126,-79.804283,,,0,,,1
-8884188.37025837,5419731.93693261,1037,00014085,2188,McLaughlin Rd btwn Lowry Dr & Sandalwood Pkwy,,43.703888,-79.808022,,,0,,,1
-8884561.95846947,5420119.06547615,1038,00014090,2189,McLaughlin Rd N at Sandalwood Pky W,,43.706402,-79.811378,,,0,,,1
-8885029.94560876,5420580.74596001,1039,00014100,2190,McLaughlin Rd N at Potters Wheel Gate,,43.709400,-79.815582,,,0,,,1
-8885717.90006187,5421275.15812616,1040,00014110,2191,McLaughlin Rd N n/of Van Scott Dr,,43.713909,-79.821762,,,0,,,1
-8885295.77655278,5422997.9386223,1041,00014135,2194,Tournament Dr at Bissell,,43.725094,-79.817970,,,0,,,0
-8885444.38807299,5423113.62365031,1042,00014140,2195,Tournament Dr at Cresthaven Rd,,43.725845,-79.819305,,,0,,,1
-8885836.78927804,5423127.17938102,1043,00014150,2196,Cresthaven Rd at Zachary Dr - School Only,,43.725933,-79.822830,,,0,,,0
