X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_lat,stop_lon,CLEANED_STOP_NAME_,CLEANED_STOP_LAT_,CLEANED_STOP_LON_
-8882128.9597,5417623.8034,1033,00014030,2182.0,McLaughlin Rd N btwn Williams Pky and Red Maple Dr,,,,0,,,1,43.690196,-79.789522,McLaughlin Rd N btwn Williams Pky and Red Maple Dr,43.690196,-79.789522
-8882300.2804,5417801.7721,1034,00014040,2183.0,McLaughlin Rd N at Red Maple Dr,,,,0,,,1,43.691352,-79.791061,McLaughlin Rd N at Red Maple Dr,43.691352,-79.791061
-8882831.0517,5418341.7034,1035,00014050,2184.0,McLaughlin Rd N opp Homestead Townhouses,,,,0,,,1,43.694859,-79.795829,McLaughlin Rd N opp Homestead Townhouses,43.694859,-79.795829
-8882972.2048,5418487.6611,1036,00014060,2185.0,McLaughlin Rd N at Bovaird Dr W,,,,0,,,1,43.695807,-79.797097,McLaughlin Rd N at Bovaird Dr W,43.695807,-79.797097
-8883270.7637,5418801.6013,1037,00014070,2186.0,McLaughlin Rd N opp Marycroft Crt,,,,0,,,1,43.697846,-79.799779,McLaughlin Rd N opp Marycroft Crt,43.697846,-79.799779
-8883771.8127,5419306.4838,1038,00014080,2187.0,McLaughlin Rd N at Lowry Dr,,,,0,,,1,43.701125,-79.80428,McLaughlin Rd N at Lowry Dr,43.701125,-79.80428
-8884174.9006,5419718.5402,1039,00014085,2188.0,McLaughlin Rd btwn Lowry Dr & Sandalwood Pkwy,,,,0,,,1,43.703801,-79.807901,McLaughlin Rd btwn Lowry Dr & Sandalwood Pkwy,43.703801,-79.807901
-8884562.4037,5420118.9115,1040,00014090,2189.0,McLaughlin Rd N at Sandalwood Pky W,,,,0,,,1,43.706401,-79.811382,McLaughlin Rd N at Sandalwood Pky W,43.706401,-79.811382
-8885030.2796,5420580.9,1041,00014100,2190.0,McLaughlin Rd N at Potters Wheel Gate,,,,0,,,1,43.709401,-79.815585,McLaughlin Rd N at Potters Wheel Gate,43.709401,-79.815585
-8885717.6774,5421275.3121,1042,00014110,2191.0,McLaughlin Rd N n/of Van Scott Dr,,,,0,,,1,43.71391,-79.82176,McLaughlin Rd N n/of Van Scott Dr,43.71391,-79.82176
-8885295.7766,5422997.6305,1043,00014135,2194.0,Tournament Dr at Bissell,,,,0,,,0,43.725092,-79.81797,Tournament Dr at Bissell,43.725092,-79.81797
-8885444.722,5423113.4696,1044,00014140,2195.0,Tournament Dr at Cresthaven Rd,,,,0,,,1,43.725844,-79.819308,Tournament Dr at Cresthaven Rd,43.725844,-79.819308
-8885836.678,5423127.4875,1045,00014150,2196.0,Cresthaven Rd at Zachary Dr - School Only,,,,0,,,0,43.725935,-79.822829,Cresthaven Rd at Zachary Dr - School Only,43.725935,-79.822829
-8885685.1721,5423682.2112,1046,00014151,4092.0,Brinkley Dr at Buffridge Trail - School Only,,,,0,,,0,43.729536,-79.821468,Brinkley Dr at Buffridge Trail - School Only,43.729536,-79.821468
-8885785.5823,5423604.7235,1047,00014158,3582.0,Brinkley Dr at Mapleshade Dr,,,,0,,,0,43.729033,-79.82237,Brinkley Dr at Mapleshade Dr,43.729033,-79.82237
-8885938.8693,5423419.0946,1048,00014160,2197.0,Brinkley Dr e/of Creekwood Dr,,,,0,,,1,43.727828,-79.823747,Brinkley Dr e/of Creekwood Dr,43.727828,-79.823747
-8886204.5889,5423481.1759,1049,00014170,2198.0,Cresthaven Rd opp Baccarat Cres (S),,,,0,,,0,43.728231,-79.826134,Cresthaven Rd opp Baccarat Cres (S),43.728231,-79.826134
-8886583.4091,5423933.319,1050,00014190,2200.0,Robertson Davies Dr at Sundridge St,,,,0,,,1,43.731166,-79.829537,Robertson Davies Dr at Sundridge St,43.731166,-79.829537
-8886877.4039,5424125.2748,1051,00014200,2201.0,Robertson Davies Dr opp Twin Willow Cres,,,,0,,,1,43.732412,-79.832178,Robertson Davies Dr opp Twin Willow Cres,43.732412,-79.832178
-8887067.2036,5424290.2736,1052,00014210,2202.0,Robertson Davies Dr at Collingwood Ave,,,,0,,,1,43.733483,-79.833883,Robertson Davies Dr at Collingwood Ave,43.733483,-79.833883
-8886978.482,5424456.9701,1053,00014220,2203.0,Collingwood Ave at 21 Collingwood Ave,,,,0,,,1,43.734565,-79.833086,Collingwood Ave at 21 Collingwood Ave,43.734565,-79.833086
-8886634.8387,5424874.0327,1054,00014230,2204.0,Collingwood Ave at Hurontario St,,,,0,,,1,43.737272,-79.829999,Collingwood Ave at Hurontario St,43.737272,-79.829999
-8886139.8009,5424360.9883,1055,00014235,2205.0,Hurontario St at Mayfield Rd,,,,0,,,1,43.733942,-79.825552,Hurontario St at Mayfield Rd,43.733942,-79.825552
-8885711.7775,5423932.8569,1057,00014270,2208.0,Hurontario St btwn Mayfield Rd & Brinkley Dr,,,,0,,,0,43.731163,-79.821707,Hurontario St btwn Mayfield Rd & Brinkley Dr,43.731163,-79.821707
-8885608.6956,5423835.6481,1058,00014280,2209.0,Hurontario St n/of Brinkley Dr,,,,0,,,1,43.730532,-79.820781,Hurontario St n/of Brinkley Dr,43.730532,-79.820781
-8885754.1902,5421253.7505,1059,00014370,2213.0,McLaughlin Rd N at Earlsbridge Blvd,,,,0,,,1,43.71377,-79.822088,McLaughlin Rd N at Earlsbridge Blvd,43.71377,-79.822088
-8885127.1275,5420622.7881,1060,00014380,2214.0,McLaughlin Rd N opp Potters Wheel Gate,,,,0,,,1,43.709673,-79.816455,McLaughlin Rd N opp Potters Wheel Gate,43.709673,-79.816455
-8884671.0516,5420174.1949,1061,00014390,2215.0,McLaughlin Rd N at Sandalwood Pky W,,,,0,,,1,43.70676,-79.812358,McLaughlin Rd N at Sandalwood Pky W,43.70676,-79.812358
-8884229.5585,5419732.2449,1062,00014396,2217.0,McLaughlin Rd btwn Sandalwood Pkwy & Lormel Gate,,,,0,,,1,43.70389,-79.808392,McLaughlin Rd btwn Sandalwood Pkwy & Lormel Gate,43.70389,-79.808392
-8883842.5006,5419326.1931,1063,00014400,2218.0,McLaughlin Rd N at Lormel Gate,,,,0,,,1,43.701253,-79.804915,McLaughlin Rd N at Lormel Gate,43.701253,-79.804915
-8883347.9081,5418825.7747,1064,00014410,2220.0,McLaughlin Rd N at Marycroft Crt,,,,0,,,1,43.698003,-79.800472,McLaughlin Rd N at Marycroft Crt,43.698003,-79.800472
-8883065.9358,5418536.6222,1065,00014420,2221.0,McLaughlin Rd N at Bovaird Dr W,,,,0,,,1,43.696125,-79.797939,McLaughlin Rd N at Bovaird Dr W,43.696125,-79.797939
-8882895.8397,5418359.4091,1066,00014430,2222.0,McLaughlin Rd N at Homestead Townhouses,,,,0,,,1,43.694974,-79.796411,McLaughlin Rd N at Homestead Townhouses,43.694974,-79.796411
-8882420.7281,5417874.2846,1067,00014440,2223.0,McLaughlin Rd N at Red Maple Dr,,,,0,,,1,43.691823,-79.792143,McLaughlin Rd N at Red Maple Dr,43.691823,-79.792143
-8881918.5658,5417362.3988,1068,00014450,2224.0,McLaughlin Rd N at Williams Pky W,,,,0,,,1,43.688498,-79.787632,McLaughlin Rd N at Williams Pky W,43.688498,-79.787632
-8881659.8593,5417100.8477,1069,00014470,2226.0,McLaughlin Rd N at Brookview Rd,,,,0,,,1,43.686799,-79.785308,McLaughlin Rd N at Brookview Rd,43.686799,-79.785308
-8881465.0502,5416894.4138,1070,00014480,2227.0,McLaughlin Rd N at 9500 McLaughlin Rd N,,,,0,,,1,43.685458,-79.783558,McLaughlin Rd N at 9500 McLaughlin Rd N,43.685458,-79.783558
-8881297.8484,5416732.318,1071,00014490,2228.0,McLaughlin Rd N at 9446 McLaughlin Rd N,,,,0,,,1,43.684405,-79.782056,McLaughlin Rd N at 9446 McLaughlin Rd N,43.684405,-79.782056
-8880998.5102,5416424.2975,1072,00014500,2229.0,McLaughlin Rd N at Flowertown Ave,,,,0,,,0,43.682404,-79.779367,McLaughlin Rd N at Flowertown Ave,43.682404,-79.779367
-8880835.2046,5416261.1324,1073,00014510,2230.0,McLaughlin Rd N n/of Campbell Dr,,,,0,,,1,43.681344,-79.7779,McLaughlin Rd N n/of Campbell Dr,43.681344,-79.7779
-8880646.1841,5416069.0323,1074,00014520,2231.0,McLaughlin Rd N opp Amsterdam Cres,,,,0,,,1,43.680096,-79.776202,McLaughlin Rd N opp Amsterdam Cres,43.680096,-79.776202
-8880410.4094,5415829.0667,1075,00014530,2232.0,McLaughlin Rd opp Denison Ave,,,,0,,,1,43.678537,-79.774084,McLaughlin Rd opp Denison Ave,43.678537,-79.774084
-8880292.0768,5415707.3162,1076,00014540,2233.0,McLaughlin Rd N n/of Horwood Dr,,,,0,,,1,43.677746,-79.773021,McLaughlin Rd N n/of Horwood Dr,43.677746,-79.773021
-8880118.307,5415524.3086,1077,00014550,2234.0,McLaughlin Rd N n/of Queen St W,,,,0,,,1,43.676557,-79.77146,McLaughlin Rd N n/of Queen St W,43.676557,-79.77146
-8879793.5881,5415178.7743,1078,00014560,2235.0,McLaughlin Rd S at FCCC Entrance,,,,0,,,1,43.674312,-79.768543,McLaughlin Rd S at FCCC Entrance,43.674312,-79.768543
-8879507.0517,5414897.739,1079,00014580,2236.0,McLaughlin Rd S opp Corona Gate,,,,0,,,1,43.672486,-79.765969,McLaughlin Rd S opp Corona Gate,43.672486,-79.765969
-8879317.0293,5414705.2056,1080,00014590,2237.0,McLaughlin Rd S at 109 McLaughlin Rd,,,,0,,,0,43.671235,-79.764262,McLaughlin Rd S at 109 McLaughlin Rd,43.671235,-79.764262
-8878910.2679,5414292.2956,1081,00014600,2238.0,McLaughlin Rd S at Harold St,,,,0,,,1,43.668552,-79.760608,McLaughlin Rd S at Harold St,43.668552,-79.760608
-8878418.5697,5413798.767,1082,00014610,2239.0,McLaughlin Rd S opp Curtis Dr,,,,0,,,1,43.665345,-79.756191,McLaughlin Rd S opp Curtis Dr,43.665345,-79.756191
-8878170.9952,5413546.8575,1083,00014620,2240.0,McLaughlin Rd S at Elgin St,,,,0,,,1,43.663708,-79.753967,McLaughlin Rd S at Elgin St,43.663708,-79.753967
-8877607.9412,5412972.4311,1084,00014630,2241.0,McLaughlin Rd S at Charolais Blvd,,,,0,,,1,43.659975,-79.748909,McLaughlin Rd S at Charolais Blvd,43.659975,-79.748909
-8877301.0334,5412655.7655,1085,00014635,2242.0,McLaughlin Rd S btwn Charolais Blvd & Steeles Ave,,,,0,,,1,43.657917,-79.746152,McLaughlin Rd S btwn Charolais Blvd & Steeles Ave,43.657917,-79.746152
-8865826.4429,5422226.8448,1086,00014690,6083.0,Morning Star Dr at Catalpa Rd,,,,0,,,1,43.720088,-79.643074,Morning Star Dr at Catalpa Rd,43.720088,-79.643074
-8866086.4852,5421787.2609,1087,00014700,6084.0,Morning Star Dr opp Cambrett Dr,,,,0,,,1,43.717234,-79.64541,Morning Star Dr opp Cambrett Dr,43.717234,-79.64541
-8866142.8129,5421638.4786,1088,00014710,6085.0,Morning Star Dr at Netherwood Rd,,,,0,,,1,43.716268,-79.645916,Morning Star Dr at Netherwood Rd,43.716268,-79.645916
-8866235.4307,5421379.2706,1089,00014720,6086.0,Morning Star Dr W of Reindeer Dr,,,,0,,,1,43.714585,-79.646748,Morning Star Dr W of Reindeer Dr,43.714585,-79.646748
-8866348.6426,5421069.4009,1090,00014730,6087.0,Morning Star Dr e/of Manion Rd,,,,0,,,1,43.712573,-79.647765,Morning Star Dr e/of Manion Rd,43.712573,-79.647765
-8866695.0689,5420702.4068,1091,00014750,6089.0,Morning Star - Zum Bovaird Stop NB,,,,0,,,1,43.71019,-79.650877,Morning Star - Zum Bovaird Stop NB,43.71019,-79.650877
-8867040.6046,5421065.2427,1092,00014760,6090.0,Airport Rd at Slough St,,,,0,,,1,43.712546,-79.653981,Airport Rd at Slough St,43.712546,-79.653981
-8867370.8895,5421405.1448,1093,00014770,6091.0,Airport Rd at Thamesgate Dr,,,,0,,,1,43.714753,-79.656948,Airport Rd at Thamesgate Dr,43.714753,-79.656948
-8868218.6987,5422304.6291,1094,00014780,2253.0,Airport Rd at Driver Rd,,,,0,,,1,43.720593,-79.664564,Airport Rd at Driver Rd,43.720593,-79.664564
-8868642.0468,5422741.7731,1095,00014790,2254.0,Steeles - Zum Bovaird Station Stop NB,,,,0,,,1,43.723431,-79.668367,Steeles - Zum Bovaird Station Stop NB,43.723431,-79.668367
-8869579.1342,5423696.384,1096,00014800,2255.0,Airport Rd n/of 407 Ramp,,,,0,,,1,43.729628,-79.676785,Airport Rd n/of 407 Ramp,43.729628,-79.676785
-8870202.0781,5424334.3354,1097,00014820,2256.0,Airport Rd btwn Intermodal Dr & Clark Blvd,,,,0,,,1,43.733769,-79.682381,Airport Rd btwn Intermodal Dr & Clark Blvd,43.733769,-79.682381
-8870485.6089,5424636.6113,1098,00014830,2257.0,Airport Rd at Clark Blvd,,,,0,,,1,43.735731,-79.684928,Airport Rd at Clark Blvd,43.735731,-79.684928
-8870950.813,5425106.2217,1099,00014840,2258.0,Airport Rd btwn Clark Blvd & Nevets Rd,,,,0,,,1,43.738779,-79.689107,Airport Rd btwn Clark Blvd & Nevets Rd,43.738779,-79.689107
-8871224.325,5425395.5801,1100,00014850,2259.0,Airport Rd at Nevets Rd,,,,0,,,1,43.740657,-79.691564,Airport Rd at Nevets Rd,43.740657,-79.691564
-8871998.4407,5426193.4428,1101,00014865,2261.0,Airport Rd at Woodhill Centre (9105 Airport Rd),,,,0,,,1,43.745835,-79.698518,Airport Rd at Woodhill Centre (9105 Airport Rd),43.745835,-79.698518
-8872218.742,5426420.5798,1102,00014870,2262.0,Airport Rd at Maritime Ontario Blvd,,,,0,,,1,43.747309,-79.700497,Airport Rd at Maritime Ontario Blvd,43.747309,-79.700497
-8872503.9425,5426714.1402,1103,00014875,2263.0,Airport Rd at 9263 Airport Rd,,,,0,,,1,43.749214,-79.703059,Airport Rd at 9263 Airport Rd,43.749214,-79.703059
-8873020.465,5427250.1239,1104,00014880,2264.0,Airport Rd at Williams Pky E,,,,0,,,1,43.752692,-79.707699,Airport Rd at Williams Pky E,43.752692,-79.707699
-8873239.2078,5427472.047,1105,00014890,2265.0,Williams - Zum Bovaird Station Stop NB,,,,0,,,1,43.754132,-79.709664,Williams - Zum Bovaird Station Stop NB,43.754132,-79.709664
-8873565.7078,5427800.3179,1106,00014900,2266.0,Airport Rd btwn Williams Pky E & Cottrelle Blvd,,,,0,,,1,43.756262,-79.712597,Airport Rd btwn Williams Pky E & Cottrelle Blvd,43.756262,-79.712597
-8874006.3104,5428254.3683,1107,00014905,2267.0,Cottrelle - Zum Bovaird Station Stop NB,,,,0,,,1,43.759208,-79.716555,Cottrelle - Zum Bovaird Station Stop NB,43.759208,-79.716555
-8874256.8906,5428514.8485,1108,00014906,2268.0,Airport Rd at Triple Crown Dr,,,,0,,,1,43.760898,-79.718806,Airport Rd at Triple Crown Dr,43.760898,-79.718806
-8874529.6233,5428801.5394,1109,00014910,2269.0,Airport Rd at Castlemore Rd - Rte 30/35 ONLY,,,,0,,,1,43.762758,-79.721256,Airport Rd at Castlemore Rd - Rte 30/35 ONLY,43.762758,-79.721256
-8874922.6924,5429201.8427,1110,00014915,2270.0,Airport Rd at Mistymorning Dr,,,,0,,,1,43.765355,-79.724787,Airport Rd at Mistymorning Dr,43.765355,-79.724787
-8875527.9365,5429817.9768,1111,00014920,2271.0,Airport Rd n/of Humberwest Pkwy,,,,0,,,1,43.769352,-79.730224,Airport Rd n/of Humberwest Pkwy,43.769352,-79.730224
-8876050.9155,5430350.4411,1112,00014930,2272.0,Airport Rd at Braydon Blvd,,,,0,,,1,43.772806,-79.734922,Airport Rd at Braydon Blvd,43.772806,-79.734922
-8876932.4545,5431251.1064,1113,00014940,2273.0,Airport Rd at Brock Dr,,,,0,,,1,43.778648,-79.742841,Airport Rd at Brock Dr,43.778648,-79.742841
-8877195.7251,5431519.5347,1114,00014950,2274.0,Airport Rd at Treeline Blvd,,,,0,,,1,43.780389,-79.745206,Airport Rd at Treeline Blvd,43.780389,-79.745206
-8877585.6773,5431917.3347,1115,00014960,2275.0,Airport Rd s/of Countryside Dr,,,,0,,,1,43.782969,-79.748709,Airport Rd s/of Countryside Dr,43.782969,-79.748709
-8878122.9052,5432466.1111,1116,00014970,2276.0,Airport Rd s/of Lacoste Blvd,,,,0,,,0,43.786528,-79.753535,Airport Rd s/of Lacoste Blvd,43.786528,-79.753535
-8878777.2411,5433142.9135,1117,00014980,2277.0,Airport Rd s/of Mayfield Rd,,,,0,,,1,43.790917,-79.759413,Airport Rd s/of Mayfield Rd,43.790917,-79.759413
-8879139.2521,5433502.0754,1118,00014989,5001.0,12101 Airport Rd,,,,0,,,1,43.793246,-79.762665,12101 Airport Rd,43.793246,-79.762665
-8879469.0918,5433841.8193,1119,00014990,5000.0,Airport Rd n/of Davis Ln,,,,0,,,1,43.795449,-79.765628,Airport Rd n/of Davis Ln,43.795449,-79.765628
-8876349.8083,5433354.9546,1120,00015040,2282.0,Goreway Dr s/of Countryside Dr,,,,0,,,1,43.792292,-79.737607,Goreway Dr s/of Countryside Dr,43.792292,-79.737607
-8873505.7066,5430276.2889,1121,00015105,2291.0,Castlemore Rd w/of Goreway Dr,,,,0,,,1,43.772325,-79.712058,Castlemore Rd w/of Goreway Dr,43.772325,-79.712058
-8873814.173,5429905.2285,1122,00015110,2292.0,Castlemore Rd e/of Crystall Hill Dr,,,,0,,,1,43.769918,-79.714829,Castlemore Rd e/of Crystall Hill Dr,43.769918,-79.714829
-8874620.5713,5428976.9494,1123,00015115,2293.0,Castlemore Rd e/of Airport Rd,,,,0,,,1,43.763896,-79.722073,Castlemore Rd e/of Airport Rd,43.763896,-79.722073
-8874608.7715,5428797.2236,1124,00015120,2294.0,Airport Rd s/of Bovaird Dr E,,,,0,,,1,43.76273,-79.721967,Airport Rd s/of Bovaird Dr E,43.76273,-79.721967
-8874286.9468,5428466.6052,1125,00015125,2295.0,Airport Rd s/of Triple Crown Dr,,,,0,,,1,43.760585,-79.719076,Airport Rd s/of Triple Crown Dr,43.760585,-79.719076
-8874024.9007,5428193.7961,1126,00015130,2296.0,North Park - Zum Bovaird Station Stop SB,,,,0,,,1,43.758815,-79.716722,North Park - Zum Bovaird Station Stop SB,43.758815,-79.716722
-8873540.7723,5427707.6919,1127,00015140,2297.0,Airport Rd btwn North Park Dr & Williams Pkwy,,,,0,,,0,43.755661,-79.712373,Airport Rd btwn North Park Dr & Williams Pkwy,43.755661,-79.712373
-8873099.5018,5427253.2062,1128,00015160,2299.0,Williams - Zum Bovaird Station Stop SB,,,,0,,,1,43.752712,-79.708409,Williams - Zum Bovaird Station Stop SB,43.752712,-79.708409
-8872612.0338,5426740.4917,1129,00015162,2300.0,Airport Rd at 9264 Airport Rd,,,,0,,,1,43.749385,-79.70403,Airport Rd at 9264 Airport Rd,43.749385,-79.70403
-8872358.114,5426478.2124,1130,00015165,2301.0,Airport Rd at 9250 Airport Rd,,,,0,,,1,43.747683,-79.701749,Airport Rd at 9250 Airport Rd,43.747683,-79.701749
-8871770.9037,5425866.1536,1131,00015170,2302.0,Airport Rd n/of Queen St,,,,0,,,1,43.743711,-79.696474,Airport Rd n/of Queen St,43.743711,-79.696474
-8871238.2399,5425334.1022,1132,00015190,2304.0,Airport Rd s/of Coventry Rd,,,,0,,,1,43.740258,-79.691689,Airport Rd s/of Coventry Rd,43.740258,-79.691689
-8870632.1053,5424710.1019,1133,00015210,2306.0,Airport Rd at Clark Blvd,,,,0,,,1,43.736208,-79.686244,Airport Rd at Clark Blvd,43.736208,-79.686244
-8870311.7278,5424384.8681,1134,00015220,2307.0,Airport Rd btwn Clark Blvd & Woodslea Rd,,,,0,,,1,43.734097,-79.683366,Airport Rd btwn Clark Blvd & Woodslea Rd,43.734097,-79.683366
-8868665.5352,5422680.1589,1135,00015240,2308.0,Steeles - Zum Bovaird Station Stop SB,,,,0,,,1,43.723031,-79.668578,Steeles - Zum Bovaird Station Stop SB,43.723031,-79.668578
-8868327.2353,5422349.4515,1136,00015250,2309.0,Airport Rd n/of Production Rd,,,,0,,,1,43.720884,-79.665539,Airport Rd n/of Production Rd,43.720884,-79.665539
-8867454.8244,5421421.4703,1137,00015260,6092.0,Airport Rd at Thamesgate Dr,,,,0,,,1,43.714859,-79.657702,Airport Rd at Thamesgate Dr,43.714859,-79.657702
-8867061.5326,5421050.3039,1138,00015270,6093.0,Airport Rd at Slough St,,,,0,,,1,43.712449,-79.654169,Airport Rd at Slough St,43.712449,-79.654169
-8866559.0365,5420683.0025,1139,00015280,6094.0,Morning Star Dr at Collett Rd,,,,0,,,1,43.710064,-79.649655,Morning Star Dr at Collett Rd,43.710064,-79.649655
-8866297.7696,5421114.0634,1140,00015290,6095.0,Morning Star Dr at Lancaster Ave,,,,0,,,1,43.712863,-79.647308,Morning Star Dr at Lancaster Ave,43.712863,-79.647308
-8866204.7065,5421400.9865,1141,00015300,6096.0,Morning Star Dr at Reindeer Dr,,,,0,,,1,43.714726,-79.646472,Morning Star Dr at Reindeer Dr,43.714726,-79.646472
-8866128.0074,5421609.0613,1142,00015310,6097.0,Morning Star Dr at Netherwood Rd,,,,0,,,1,43.716077,-79.645783,Morning Star Dr at Netherwood Rd,43.716077,-79.645783
-8866059.9912,5421799.4285,1143,00015320,6098.0,Morning Star Dr at Cambrett Dr,,,,0,,,1,43.717313,-79.645172,Morning Star Dr at Cambrett Dr,43.717313,-79.645172
-8865824.1052,5422194.9612,1144,00015330,6099.0,Morning Star Dr at Catalpa Rd,,,,0,,,1,43.719881,-79.643053,Morning Star Dr at Catalpa Rd,43.719881,-79.643053
-8876524.1346,5413241.8669,1145,00015370,2319.0,McMurchy Ave S at Keewatin Gate,,,,0,,,1,43.661726,-79.739173,McMurchy Ave S at Keewatin Gate,43.661726,-79.739173
-8876814.9011,5413543.3182,1146,00015380,2320.0,McMurchy Ave S n/of Pagebrook Crt,,,,0,,,1,43.663685,-79.741785,McMurchy Ave S n/of Pagebrook Crt,43.663685,-79.741785
-8877104.6658,5413732.442,1147,00015390,2321.0,Charolais Blvd w/of McMurchy Ave S,,,,0,,,1,43.664914,-79.744388,Charolais Blvd w/of McMurchy Ave S,43.664914,-79.744388
-8877261.0697,5413534.5469,1148,00015400,2322.0,Charolais Blvd w/of Keystone Dr,,,,0,,,0,43.663628,-79.745793,Charolais Blvd w/of Keystone Dr,43.663628,-79.745793
-8877354.912,5413416.212,1149,00015410,2323.0,Charolais Blvd at Bach Blvd,,,,0,,,1,43.662859,-79.746636,Charolais Blvd at Bach Blvd,43.662859,-79.746636
-8877574.8793,5413113.8416,1150,00015420,2324.0,Charolais Blvd at McLaughlin Rd S,,,,0,,,0,43.660894,-79.748612,Charolais Blvd at McLaughlin Rd S,43.660894,-79.748612
-8877753.3245,5412893.0328,1151,00015430,2325.0,Charolais Blvd at Torrance Woods,,,,0,,,1,43.659459,-79.750215,Charolais Blvd at Torrance Woods,43.659459,-79.750215
-8877736.7378,5412632.8392,1152,00015440,2326.0,Moffatt Ave at Plaxton Gate,,,,0,,,1,43.657768,-79.750066,Moffatt Ave at Plaxton Gate,43.657768,-79.750066
-8877572.7642,5412425.2742,1153,00015450,2327.0,Moffatt Ave opp Banting Cres,,,,0,,,1,43.656419,-79.748593,Moffatt Ave opp Banting Cres,43.656419,-79.748593
-8877594.9168,5412197.8659,1154,00015460,2328.0,Moffatt Ave at Talon Gate,,,,0,,,1,43.654941,-79.748792,Moffatt Ave at Talon Gate,43.654941,-79.748792
-8877898.0398,5411868.3031,1155,00015470,2329.0,Duggan Dr n/of Moffatt Ave,,,,0,,,1,43.652799,-79.751515,Duggan Dr n/of Moffatt Ave,43.652799,-79.751515
-8878189.8082,5412009.8506,1156,00015480,2330.0,Duggan Dr s/of Karen Crt,,,,0,,,1,43.653719,-79.754136,Duggan Dr s/of Karen Crt,43.653719,-79.754136
-8878518.8686,5411961.2319,1157,00015500,2332.0,Charolais Blvd w/of Duggan Dr,,,,0,,,1,43.653403,-79.757092,Charolais Blvd w/of Duggan Dr,43.653403,-79.757092
-8878667.8141,5411757.3745,1158,00015510,2333.0,Charolais Blvd at Torrance Woods,,,,0,,,1,43.652078,-79.75843,Charolais Blvd at Torrance Woods,43.652078,-79.75843
-8878787.7052,5411461.3661,1159,00015513,2334.0,Chinguacousy Rd at Charolais Blvd,,,,0,,,1,43.650154,-79.759507,Chinguacousy Rd at Charolais Blvd,43.650154,-79.759507
-8878571.5227,5411242.443,1160,00015515,2335.0,Chinguacousy Rd btwn Charolais Blvd & Steeles Ave,,,,0,,,0,43.648731,-79.757565,Chinguacousy Rd btwn Charolais Blvd & Steeles Ave,43.648731,-79.757565
-8878856.9459,5411616.4462,1161,00015517,2336.0,Chinguacousy Rd n/of Charolais Blvd,,,,0,,,1,43.651162,-79.760129,Chinguacousy Rd n/of Charolais Blvd,43.651162,-79.760129
-8879164.8556,5411915.2289,1162,00015520,2337.0,Chinguacousy Rd btwn Charolais Blvd & Drinkwater,,,,0,,,1,43.653104,-79.762895,Chinguacousy Rd btwn Charolais Blvd & Drinkwater,43.653104,-79.762895
-8879528.0911,5412723.7753,1163,00015540,2339.0,Drinkwater Rd at St. Augustine S.S.,,,,0,,,1,43.658359,-79.766158,Drinkwater Rd at St. Augustine S.S.,43.658359,-79.766158
