,U_NAME,ID,V_ID,ROUTE_ID,TRIP_ID,TRIP_TYPE,DST_BTW_STPS,CUR_STP_ID,CUR_STP_NM,CUR_STP_LAT,CUR_STP_LONG,CUR_STP_TIME,SEGMENT_NAME,AVG_DIR,NXT_STP_ID,NXT_STP_NAME,NXT_STP_LAT,NXT_STP_LONG,NXT_STP_TIME
2902,1_502-344_23865722-240304-MULTI-Saturday-01_292,1,2083,502-344,23865722-240304-MULTI-Saturday-01,Saturday,1.247250095806135,9230.0,Williams - Zum Main Station Stop NB,43.698568,-79.776718,1712449457.6857228,Williams - Zum Main Station Stop NB -- TO -- Bovaird - Zum Main Station Stop NB,-44,9280,Bovaird - Zum Main Station Stop NB,43.706584,-79.787571,1712449688.0274427
2903,1_502-344_23865722-240304-MULTI-Saturday-01_292,1,2083,502-344,23865722-240304-MULTI-Saturday-01,Saturday,1.8269570352894888,9280.0,Bovaird - Zum Main Station Stop NB,43.706584,-79.787571,1712449688.0274427,Bovaird - Zum Main Station Stop NB -- TO -- Sandalwood - Zum Main Station Stop NB,-44,12425,Sandalwood - Zum Main Station Stop NB,43.718308,-79.803496,1712449950.16021
2905,1_502-344_23865732-240304-MULTI-Saturday-01_127,1,1678,502-344,23865732-240304-MULTI-Saturday-01,Saturday,1.7018812167483266,9650.0,Nelson - Zum Main Station Stop SB,43.687315,-79.761995,1712447704.3828185,Nelson - Zum Main Station Stop SB -- TO -- Nanwood - Zum Main Station Stop SB,135,9720,Nanwood - Zum Main Station Stop SB,43.676302,-79.747298,1712448079.9920049
2906,1_502-344_23865732-240304-MULTI-Saturday-01_127,1,1678,502-344,23865732-240304-MULTI-Saturday-01,Saturday,1.5631691339906322,9720.0,Nanwood - Zum Main Station Stop SB,43.676302,-79.747298,1712448079.9920049,Nanwood - Zum Main Station Stop SB -- TO -- Brampton Gateway Terminal,135,30117,Brampton Gateway Terminal,43.666101,-79.733925,1712448294.59831
2907,1_502-344_23865732-240304-MULTI-Saturday-01_127,1,1678,502-344,23865732-240304-MULTI-Saturday-01,Saturday,1.1591214383219735,30117.0,Brampton Gateway Terminal,43.666101,-79.733925,1712448294.59831,Brampton Gateway Terminal -- TO -- Ray Lawson - Zum Main Station Stop SB,135,9785,Ray Lawson - Zum Main Station Stop SB,43.658696,-79.723783,1712448453.5247836
2909,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,1.1003387296796854,28075.0,Hurontario St at Eglinton Ave - NB (Zum Main),43.607447,-79.653539,1712454689.0827339,Hurontario St at Eglinton Ave - NB (Zum Main) -- TO -- Hurontario St at Bristol Rd - NB (Zum Main),-34,28080,Hurontario St at Bristol Rd - NB (Zum Main),43.614466,-79.663173,1712454759.1910598
2910,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,0.7441519830352954,28080.0,Hurontario St at Bristol Rd - NB (Zum Main),43.614466,-79.663173,1712454759.1910598,Hurontario St at Bristol Rd - NB (Zum Main) -- TO -- Hurontario St at Matheson Blvd - NB (Zum Main),-34,28085,Hurontario St at Matheson Blvd - NB (Zum Main),43.619233,-79.669661,1712454865.7767055
2911,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,1.098135337289145,28085.0,Hurontario St at Matheson Blvd - NB (Zum Main),43.619233,-79.669661,1712454865.7767055,Hurontario St at Matheson Blvd - NB (Zum Main) -- TO -- Hurontario St at Britannia Rd - NB (Zum Main),-34,28090,Hurontario St at Britannia Rd - NB (Zum Main),43.626277,-79.679223,1712455116.995559
2912,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,1.7927162128274303,28090.0,Hurontario St at Britannia Rd - NB (Zum Main),43.626277,-79.679223,1712455116.995559,Hurontario St at Britannia Rd - NB (Zum Main) -- TO -- Hurontario St at Courtneypark Dr - NB (Zum Main),-34,28060,Hurontario St at Courtneypark Dr - NB (Zum Main),43.637827,-79.694764,1712455409.196187
2913,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,1.243749823890551,28060.0,Hurontario St at Courtneypark Dr - NB (Zum Main),43.637827,-79.694764,1712455409.196187,Hurontario St at Courtneypark Dr - NB (Zum Main) -- TO -- Hurontario St at Derry Rd - NB (Zum Main),-34,28070,Hurontario St at Derry Rd - NB (Zum Main),43.645828,-79.705565,1712455490.654919
2914,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,2.0733628131492834,28070.0,Hurontario St at Derry Rd - NB (Zum Main),43.645828,-79.705565,1712455490.654919,Hurontario St at Derry Rd - NB (Zum Main) -- TO -- County Court South - Zum Main Station Stop NB,-34,26790,County Court South - Zum Main Station Stop NB,43.659121,-79.723637,1712455885.9559433
2915,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,0.4785691670510246,26790.0,County Court South - Zum Main Station Stop NB,43.659121,-79.723637,1712455885.9559433,County Court South - Zum Main Station Stop NB -- TO -- County Court North - Zum Main Station Stop NB,-34,26800,County Court North - Zum Main Station Stop NB,43.662216,-79.727771,1712456320.2867653
2916,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,0.6570080539724085,26800.0,County Court North - Zum Main Station Stop NB,43.662216,-79.727771,1712456320.2867653,County Court North - Zum Main Station Stop NB -- TO -- Brampton Gateway Terminal,-34,30110,Brampton Gateway Terminal,43.666101,-79.733925,1712456366.348082
2917,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,1.6835599853833725,9090.0,Nanwood - Zum Main Station Stop NB,43.677265,-79.748065,1712456366.348082,Nanwood - Zum Main Station Stop NB -- TO -- Brampton Gateway Terminal,-34,30110,Brampton Gateway Terminal,43.666101,-79.733925,1712456659.602086
2918,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,1.6835599853833725,30110.0,Brampton Gateway Terminal,43.666101,-79.733925,1712456659.602086,Brampton Gateway Terminal -- TO -- Nanwood - Zum Main Station Stop NB,-34,9090,Nanwood - Zum Main Station Stop NB,43.677265,-79.748065,1712456807.5096292
2919,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,1.1115260428424898,9090.0,Nanwood - Zum Main Station Stop NB,43.677265,-79.748065,1712456807.5096292,Nanwood - Zum Main Station Stop NB -- TO -- Wellington - Zum Main Station Stop NB,-34,9140,Wellington - Zum Main Station Stop NB,43.684397,-79.75775,1712456880.7784505
2920,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,0.46663458614413655,9140.0,Wellington - Zum Main Station Stop NB,43.684397,-79.75775,1712456880.7784505,Wellington - Zum Main Station Stop NB -- TO -- Theatre Lane - Zum Main Station Stop NB,-34,9160,Theatre Lane - Zum Main Station Stop NB,43.687392,-79.761815,1712457135.1526158
2921,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,0.8364272533259857,9160.0,Theatre Lane - Zum Main Station Stop NB,43.687392,-79.761815,1712457135.1526158,Theatre Lane - Zum Main Station Stop NB -- TO -- Vodden - Zum Main Station Stop NB,-34,9195,Vodden - Zum Main Station Stop NB,43.692804,-79.76904,1712457205.2736976
2922,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,0.8898448898304144,9195.0,Vodden - Zum Main Station Stop NB,43.692804,-79.76904,1712457205.2736976,Vodden - Zum Main Station Stop NB -- TO -- Williams - Zum Main Station Stop NB,-34,9230,Williams - Zum Main Station Stop NB,43.698568,-79.776718,1712457305.9829507
2923,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,1.247250095806135,9230.0,Williams - Zum Main Station Stop NB,43.698568,-79.776718,1712457305.9829507,Williams - Zum Main Station Stop NB -- TO -- Bovaird - Zum Main Station Stop NB,-34,9280,Bovaird - Zum Main Station Stop NB,43.706584,-79.787571,1712457387.7695003
2924,1_502-344_23865742-240304-MULTI-Saturday-01_302,1,2083,502-344,23865742-240304-MULTI-Saturday-01,Saturday,1.8269570352894888,9280.0,Bovaird - Zum Main Station Stop NB,43.706584,-79.787571,1712457387.7695003,Bovaird - Zum Main Station Stop NB -- TO -- Sandalwood - Zum Main Station Stop NB,-34,12425,Sandalwood - Zum Main Station Stop NB,43.718308,-79.803496,1712457622.7166066
2926,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,1.9194023233277717,9475.0,Sandalwood - Zum Main Station Stop SB,43.717308,-79.80268,1712450558.7461998,Sandalwood - Zum Main Station Stop SB -- TO -- Bovaird - Zum Main Station Stop SB,129,9530,Bovaird - Zum Main Station Stop SB,43.70496,-79.785993,1712450913.6404405
2927,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,1.0412962113195308,9530.0,Bovaird - Zum Main Station Stop SB,43.70496,-79.785993,1712450913.6404405,Bovaird - Zum Main Station Stop SB -- TO -- Williams - Zum Main Station Stop SB,129,9580,Williams - Zum Main Station Stop SB,43.698287,-79.776905,1712451023.5108097
2928,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,0.884328231338732,9580.0,Williams - Zum Main Station Stop SB,43.698287,-79.776905,1712451023.5108097,Williams - Zum Main Station Stop SB -- TO -- Vodden - Zum Main Station Stop SB,129,9610,Vodden - Zum Main Station Stop SB,43.692624,-79.769182,1712451168.9717793
2929,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,0.8260860003904535,9610.0,Vodden - Zum Main Station Stop SB,43.692624,-79.769182,1712451168.9717793,Vodden - Zum Main Station Stop SB -- TO -- Nelson - Zum Main Station Stop SB,129,9650,Nelson - Zum Main Station Stop SB,43.687315,-79.761995,1712451442.4804914
2930,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,1.7018812167483266,9650.0,Nelson - Zum Main Station Stop SB,43.687315,-79.761995,1712451442.4804914,Nelson - Zum Main Station Stop SB -- TO -- Nanwood - Zum Main Station Stop SB,129,9720,Nanwood - Zum Main Station Stop SB,43.676302,-79.747298,1712451796.6750991
2931,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,1.5631691339906322,9720.0,Nanwood - Zum Main Station Stop SB,43.676302,-79.747298,1712451796.6750991,Nanwood - Zum Main Station Stop SB -- TO -- Brampton Gateway Terminal,129,30117,Brampton Gateway Terminal,43.666101,-79.733925,1712452056.9199953
2932,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,0.7753010493883018,30117.0,Brampton Gateway Terminal,43.666101,-79.733925,1712452056.9199953,Brampton Gateway Terminal -- TO -- Sir Lou - Zum Main Station Stop SB,129,9780,Sir Lou - Zum Main Station Stop SB,43.661193,-79.727079,1712452119.7116203
2933,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,0.3839174003758332,9780.0,Sir Lou - Zum Main Station Stop SB,43.661193,-79.727079,1712452119.7116203,Sir Lou - Zum Main Station Stop SB -- TO -- Ray Lawson - Zum Main Station Stop SB,129,9785,Ray Lawson - Zum Main Station Stop SB,43.658696,-79.723783,1712452089.297209
2934,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,1.9650816546072958,9785.0,Ray Lawson - Zum Main Station Stop SB,43.658696,-79.723783,1712452089.297209,Ray Lawson - Zum Main Station Stop SB -- TO -- Hurontario St at Derry Rd (Zum),129,26815,Hurontario St at Derry Rd (Zum),43.646173,-79.706549,1712452603.5458977
2935,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,1.3850165813002664,26815.0,Hurontario St at Derry Rd (Zum),43.646173,-79.706549,1712452603.5458977,Hurontario St at Derry Rd (Zum) -- TO -- Hurontario St at Courtneypark Dr - SB (Zum Main),129,28110,Hurontario St at Courtneypark Dr - SB (Zum Main),43.637231,-79.694567,1712452604.0374236
2936,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,1.8614007079956716,28110.0,Hurontario St at Courtneypark Dr - SB (Zum Main),43.637231,-79.694567,1712452604.0374236,Hurontario St at Courtneypark Dr - SB (Zum Main) -- TO -- Hurontario St at Britannia Rd - SB (Zum Main),129,28120,Hurontario St at Britannia Rd - SB (Zum Main),43.625232,-79.67844,1712452889.6085505
2937,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,0.8868672896636225,28120.0,Hurontario St at Britannia Rd - SB (Zum Main),43.625232,-79.67844,1712452889.6085505,Hurontario St at Britannia Rd - SB (Zum Main) -- TO -- Hurontario St at Matheson - SB (Zum Main),129,28130,Hurontario St at Matheson - SB (Zum Main),43.619533,-79.670732,1712452965.7556303
2938,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,0.7871776022198801,28130.0,Hurontario St at Matheson - SB (Zum Main),43.619533,-79.670732,1712452965.7556303,Hurontario St at Matheson - SB (Zum Main) -- TO -- Hurontario St at Bristol Rd - SB (Zum Main),129,28140,Hurontario St at Bristol Rd - SB (Zum Main),43.614501,-79.663854,1712452994.1177979
2939,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,1.3363778988107915,28140.0,Hurontario St at Bristol Rd - SB (Zum Main),43.614501,-79.663854,1712452994.1177979,Hurontario St at Bristol Rd - SB (Zum Main) -- TO -- Hurontario St at Eglinton Ave - SB (Zum Main),129,28150,Hurontario St at Eglinton Ave - SB (Zum Main),43.605981,-79.652147,1712453214.5783007
2940,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,1.365928935686604,28150.0,Hurontario St at Eglinton Ave - SB (Zum Main),43.605981,-79.652147,1712453214.5783007,Hurontario St at Eglinton Ave - SB (Zum Main) -- TO -- Mississauga CC Terminal,129,28190,Mississauga CC Terminal,43.594242,-79.64715,1712453740.454207
2941,1_502-344_23865747-240304-MULTI-Saturday-01_105,1,2083,502-344,23865747-240304-MULTI-Saturday-01,Saturday,1.365928935686604,28190.0,Hurontario St at Eglinton Ave - SB (Zum Main),43.605981,-79.652147,1712453740.454207,Hurontario St at Eglinton Ave - SB (Zum Main) -- TO -- Mississauga CC Terminal,129,28180,Mississauga CC Terminal,43.594242,-79.64715,1712454083.1589055
2943,1_502-344_23865756-240304-MULTI-Saturday-01_307,1,1678,502-344,23865756-240304-MULTI-Saturday-01,Saturday,1.247250095806135,9230.0,Williams - Zum Main Station Stop NB,43.698568,-79.776718,1712461846.7601871,Williams - Zum Main Station Stop NB -- TO -- Bovaird - Zum Main Station Stop NB,-47,9280,Bovaird - Zum Main Station Stop NB,43.706584,-79.787571,1712461976.709449
2944,1_502-344_23865756-240304-MULTI-Saturday-01_307,1,1678,502-344,23865756-240304-MULTI-Saturday-01,Saturday,1.8269570352894888,9280.0,Bovaird - Zum Main Station Stop NB,43.706584,-79.787571,1712461976.709449,Bovaird - Zum Main Station Stop NB -- TO -- Sandalwood - Zum Main Station Stop NB,-47,12425,Sandalwood - Zum Main Station Stop NB,43.718308,-79.803496,1712462130.4127324
2946,1_502-344_23865757-240304-MULTI-Saturday-01_111,1,2083,502-344,23865757-240304-MULTI-Saturday-01,Saturday,1.9194023233277717,9475.0,Sandalwood - Zum Main Station Stop SB,43.717308,-79.80268,1712458718.2049906,Sandalwood - Zum Main Station Stop SB -- TO -- Bovaird - Zum Main Station Stop SB,137,9530,Bovaird - Zum Main Station Stop SB,43.70496,-79.785993,1712458939.98987
2947,1_502-344_23865757-240304-MULTI-Saturday-01_111,1,2083,502-344,23865757-240304-MULTI-Saturday-01,Saturday,1.0412962113195308,9530.0,Bovaird - Zum Main Station Stop SB,43.70496,-79.785993,1712458939.98987,Bovaird - Zum Main Station Stop SB -- TO -- Williams - Zum Main Station Stop SB,137,9580,Williams - Zum Main Station Stop SB,43.698287,-79.776905,1712459020.8727558
2948,1_502-344_23865757-240304-MULTI-Saturday-01_111,1,2083,502-344,23865757-240304-MULTI-Saturday-01,Saturday,0.884328231338732,9580.0,Williams - Zum Main Station Stop SB,43.698287,-79.776905,1712459020.8727558,Williams - Zum Main Station Stop SB -- TO -- Vodden - Zum Main Station Stop SB,137,9610,Vodden - Zum Main Station Stop SB,43.692624,-79.769182,1712459160.0960095
2949,1_502-344_23865757-240304-MULTI-Saturday-01_111,1,2083,502-344,23865757-240304-MULTI-Saturday-01,Saturday,0.8260860003904535,9610.0,Vodden - Zum Main Station Stop SB,43.692624,-79.769182,1712459160.0960095,Vodden - Zum Main Station Stop SB -- TO -- Nelson - Zum Main Station Stop SB,137,9650,Nelson - Zum Main Station Stop SB,43.687315,-79.761995,1712459329.6795154
2950,1_502-344_23865757-240304-MULTI-Saturday-01_111,1,2083,502-344,23865757-240304-MULTI-Saturday-01,Saturday,1.7018812167483266,9650.0,Nelson - Zum Main Station Stop SB,43.687315,-79.761995,1712459329.6795154,Nelson - Zum Main Station Stop SB -- TO -- Nanwood - Zum Main Station Stop SB,137,9720,Nanwood - Zum Main Station Stop SB,43.676302,-79.747298,1712459809.118184
2951,1_502-344_23865757-240304-MULTI-Saturday-01_111,1,2083,502-344,23865757-240304-MULTI-Saturday-01,Saturday,1.5631691339906322,9720.0,Nanwood - Zum Main Station Stop SB,43.676302,-79.747298,1712459809.118184,Nanwood - Zum Main Station Stop SB -- TO -- Brampton Gateway Terminal,137,30117,Brampton Gateway Terminal,43.666101,-79.733925,1712459995.9957178
2952,1_502-344_23865757-240304-MULTI-Saturday-01_111,1,2083,502-344,23865757-240304-MULTI-Saturday-01,Saturday,1.1591214383219735,30117.0,Brampton Gateway Terminal,43.666101,-79.733925,1712459995.9957178,Brampton Gateway Terminal -- TO -- Ray Lawson - Zum Main Station Stop SB,137,9785,Ray Lawson - Zum Main Station Stop SB,43.658696,-79.723783,1712460136.323377
2953,1_502-344_23865757-240304-MULTI-Saturday-01_111,1,2083,502-344,23865757-240304-MULTI-Saturday-01,Saturday,1.9650816546072958,9785.0,Ray Lawson - Zum Main Station Stop SB,43.658696,-79.723783,1712460136.323377,Ray Lawson - Zum Main Station Stop SB -- TO -- Hurontario St at Derry Rd (Zum),137,26815,Hurontario St at Derry Rd (Zum),43.646173,-79.706549,1712460541.7546399
2954,1_502-344_23865757-240304-MULTI-Saturday-01_111,1,2083,502-344,23865757-240304-MULTI-Saturday-01,Saturday,1.3850165813002664,26815.0,Hurontario St at Derry Rd (Zum),43.646173,-79.706549,1712460541.7546399,Hurontario St at Derry Rd (Zum) -- TO -- Hurontario St at Courtneypark Dr - SB (Zum Main),137,28110,Hurontario St at Courtneypark Dr - SB (Zum Main),43.637231,-79.694567,1712460678.1883662
2955,1_502-344_23865757-240304-MULTI-Saturday-01_111,1,2083,502-344,23865757-240304-MULTI-Saturday-01,Saturday,1.8614007079956716,28110.0,Hurontario St at Courtneypark Dr - SB (Zum Main),43.637231,-79.694567,1712460678.1883662,Hurontario St at Courtneypark Dr - SB (Zum Main) -- TO -- Hurontario St at Britannia Rd - SB (Zum Main),137,28120,Hurontario St at Britannia Rd - SB (Zum Main),43.625232,-79.67844,1712460985.7564344
2956,1_502-344_23865757-240304-MULTI-Saturday-01_111,1,2083,502-344,23865757-240304-MULTI-Saturday-01,Saturday,0.8868672896636225,28120.0,Hurontario St at Britannia Rd - SB (Zum Main),43.625232,-79.67844,1712460985.7564344,Hurontario St at Britannia Rd - SB (Zum Main) -- TO -- Hurontario St at Matheson - SB (Zum Main),137,28130,Hurontario St at Matheson - SB (Zum Main),43.619533,-79.670732,1712461065.5689466
2957,1_502-344_23865757-240304-MULTI-Saturday-01_111,1,2083,502-344,23865757-240304-MULTI-Saturday-01,Saturday,2.123553561588642,28130.0,Hurontario St at Matheson - SB (Zum Main),43.619533,-79.670732,1712461065.5689466,Hurontario St at Matheson - SB (Zum Main) -- TO -- Hurontario St at Eglinton Ave - SB (Zum Main),137,28150,Hurontario St at Eglinton Ave - SB (Zum Main),43.605981,-79.652147,1712461318.1052253
2959,20_15-344_23864332-240304-MULTI-Saturday-01_132,20,1282,15-344,23864332-240304-MULTI-Saturday-01,Saturday,0.8961072022299867,44060.0,Bramalea Rd at Sandalwood Pky E,43.754291,-79.757862,1712460804.2774818,Bramalea Rd at Sandalwood Pky E -- TO -- Bramalea Rd btwn Black Forest Dr & Peter Robertson,135,4200,Bramalea Rd btwn Black Forest Dr & Peter Robertson,43.748561,-79.750017,1712460827.0503733
